Contig,Orthogroup
Mcav_DN8805_c9_g1_i3,OG0025946
Mcav_DN65832_c1_g2_i3,OG0031740
Mcav_DN148010_c0_g1_i1,OG0028788
Mcav_DN15003_c0_g1_i2,OG0003531
Mcav_DN79175_c0_g1_i1,OG0003531
Mcav_DN79175_c0_g2_i1,OG0003531
0,OG0026328
Mcav_DN392961_c0_g1_i1,OG0026329
0,OG0026326
Mcav_DN1580_c0_g3_i2,OG0003536
Mcav_DN21441_c0_g1_i2,OG0003536
Mcav_DN27714_c0_g3_i1,OG0003536
Mcav_DN190919_c0_g1_i1,OG0026324
Mcav_DN35955_c0_g1_i4,OG0026325
Mcav_DN245070_c0_g1_i1,OG0026322
Mcav_DN23926_c0_g1_i1,OG0026323
Mcav_DN43009_c3_g2_i1,OG0026320
Mcav_DN102457_c0_g1_i2,OG0003537
Mcav_DN102457_c0_g2_i2,OG0003537
Mcav_DN102457_c2_g1_i1,OG0003537
Mcav_DN24831_c0_g1_i7,OG0003537
Mcav_DN314292_c0_g1_i1,OG0003537
Mcav_DN66756_c0_g1_i2,OG0003537
Mcav_DN66984_c0_g1_i1,OG0003537
0,OG0025671
0,OG0025670
0,OG0025673
Mcav_DN19701_c0_g4_i3,OG0023861
0,OG0025675
0,OG0010228
Mcav_DN19255_c0_g1_i1,OG0025677
0,OG0025676
Mcav_DN69403_c0_g1_i2,OG0025679
0,OG0025678
Mcav_DN13682_c0_g2_i1,OG0004747
Mcav_DN15714_c0_g1_i19,OG0025945
Mcav_DN66013_c0_g1_i1,OG0031745
Mcav_DN15544_c0_g1_i1,OG0017753
Mcav_DN3682_c4_g1_i1,OG0017752
Mcav_DN210729_c0_g1_i1,OG0017751
Mcav_DN346616_c0_g1_i1,OG0017751
Mcav_DN24563_c1_g1_i7,OG0017750
Mcav_DN196272_c0_g1_i1,OG0017757
Mcav_DN194746_c0_g1_i3,OG0017756
Mcav_DN280401_c0_g1_i1,OG0017755
Mcav_DN293219_c0_g1_i1,OG0017755
Mcav_DN407680_c0_g1_i1,OG0017755
Mcav_DN44047_c0_g1_i1,OG0017754
Mcav_DN395972_c0_g1_i1,OG0017759
Mcav_DN25511_c0_g1_i1,OG0017758
Mcav_DN102458_c0_g1_i2,OG0003538
Mcav_DN277290_c0_g1_i1,OG0003538
Mcav_DN4145_c0_g2_i1,OG0003538
Mcav_DN74204_c0_g2_i3,OG0003538
Mcav_DN10265_c0_g3_i1,OG0003539
Mcav_DN19829_c0_g1_i1,OG0003539
Mcav_DN250816_c0_g1_i1,OG0003539
0,OG0026494
0,OG0026495
0,OG0026496
0,OG0026497
0,OG0026490
0,OG0026491
0,OG0026492
0,OG0026493
Mcav_DN120239_c0_g4_i5,OG0028438
Mcav_DN29410_c0_g1_i4,OG0028438
Mcav_DN93442_c0_g1_i1,OG0028438
Mcav_DN12025_c0_g1_i1,OG0028439
0,OG0026498
Mcav_DN38485_c0_g1_i16,OG0026499
Mcav_DN75149_c0_g1_i5,OG0022375
Mcav_DN27938_c0_g1_i2,OG0022374
0,OG0022377
Mcav_DN15387_c0_g1_i1,OG0022376
Mcav_DN69424_c0_g1_i4,OG0022371
0,OG0022370
Mcav_DN132096_c0_g1_i1,OG0022373
Mcav_DN14206_c0_g1_i2,OG0022372
Mcav_DN158780_c0_g1_i1,OG0022379
Mcav_DN43989_c0_g1_i4,OG0022378
Mcav_DN15126_c0_g1_i5,OG0011979
Mcav_DN425445_c0_g1_i1,OG0011979
Mcav_DN150876_c0_g1_i1,OG0011978
Mcav_DN150090_c0_g1_i1,OG0011971
Mcav_DN300155_c0_g1_i1,OG0011971
Mcav_DN363584_c0_g1_i1,OG0011971
Mcav_DN149929_c0_g1_i1,OG0011970
Mcav_DN385969_c0_g1_i1,OG0011970
Mcav_DN15018_c0_g1_i1,OG0011973
Mcav_DN195900_c0_g1_i1,OG0011973
Mcav_DN150162_c0_g1_i1,OG0011972
Mcav_DN310468_c0_g1_i1,OG0011972
Mcav_DN349198_c0_g1_i2,OG0011972
Mcav_DN150446_c0_g1_i1,OG0011975
Mcav_DN249470_c0_g1_i1,OG0011975
Mcav_DN296191_c0_g1_i1,OG0011975
Mcav_DN343395_c0_g1_i1,OG0011975
Mcav_DN1503_c2_g1_i1,OG0011974
Mcav_DN150856_c0_g1_i1,OG0011977
Mcav_DN66445_c2_g1_i1,OG0011977
Mcav_DN150548_c0_g1_i1,OG0011976
Mcav_DN346217_c0_g1_i1,OG0017924
Mcav_DN103008_c0_g2_i2,OG0017925
Mcav_DN24769_c0_g1_i3,OG0018754
Mcav_DN24972_c0_g1_i6,OG0017927
Mcav_DN24972_c0_g2_i9,OG0017927
Mcav_DN300578_c0_g1_i1,OG0041183
Mcav_DN9939_c0_g2_i1,OG0017920
Mcav_DN243326_c0_g1_i1,OG0017921
Mcav_DN303423_c0_g1_i1,OG0017922
Mcav_DN34782_c0_g2_i1,OG0017923
0,OG0019614
0,OG0019615
0,OG0019616
0,OG0019617
0,OG0019610
0,OG0019611
0,OG0019612
0,OG0019613
Mcav_DN118276_c0_g1_i3,OG0014228
Mcav_DN2004_c0_g1_i2,OG0014229
0,OG0019618
0,OG0019619
Mcav_DN305621_c0_g1_i1,OG0024236
Mcav_DN253068_c0_g1_i2,OG0024237
Mcav_DN52635_c0_g2_i1,OG0024234
Mcav_DN54929_c0_g2_i4,OG0024235
Mcav_DN3961_c2_g1_i2,OG0024232
Mcav_DN13344_c0_g4_i1,OG0024233
Mcav_DN124365_c0_g2_i6,OG0024230
Mcav_DN54933_c0_g1_i3,OG0024231
Mcav_DN107525_c0_g1_i1,OG0036409
Mcav_DN53646_c0_g1_i7,OG0024238
Mcav_DN44810_c0_g1_i1,OG0024239
Mcav_DN10161_c0_g3_i1,OG0003208
Mcav_DN352001_c0_g1_i1,OG0003208
Mcav_DN18516_c0_g1_i14,OG0003209
Mcav_DN15489_c0_g1_i1,OG0016389
Mcav_DN166046_c0_g1_i1,OG0038254
Mcav_DN89968_c0_g1_i2,OG0021774
Mcav_DN337356_c0_g1_i1,OG0021775
Mcav_DN7039_c0_g1_i3,OG0021776
Mcav_DN12758_c0_g1_i10,OG0003203
Mcav_DN226134_c0_g1_i1,OG0003203
Mcav_DN63548_c0_g1_i1,OG0003203
0,OG0021770
Mcav_DN37301_c0_g1_i1,OG0021771
Mcav_DN83602_c0_g2_i1,OG0021772
Mcav_DN16252_c0_g1_i1,OG0021773
Mcav_DN31954_c0_g1_i1,OG0021778
Mcav_DN59931_c1_g1_i1,OG0021779
Mcav_DN58941_c0_g1_i1,OG0044400
Mcav_DN791_c0_g1_i1,OG0034343
Mcav_DN393838_c0_g1_i1,OG0042807
Mcav_DN63418_c0_g1_i1,OG0031678
Mcav_DN63419_c0_g1_i1,OG0031679
Mcav_DN35079_c0_g1_i1,OG0023958
Mcav_DN48466_c0_g1_i2,OG0023959
Mcav_DN25649_c0_g1_i1,OG0040275
Mcav_DN27514_c0_g1_i2,OG0023952
Mcav_DN1069_c0_g1_i2,OG0023953
Mcav_DN22440_c0_g1_i5,OG0023953
Mcav_DN40929_c0_g1_i17,OG0023950
Mcav_DN2482_c4_g1_i1,OG0023951
Mcav_DN363111_c0_g1_i1,OG0023956
0,OG0023957
Mcav_DN40069_c0_g1_i3,OG0023954
Mcav_DN6107_c1_g1_i3,OG0023954
Mcav_DN202566_c0_g1_i1,OG0023955
Mcav_DN23693_c0_g1_i1,OG0032739
Mcav_DN256610_c0_g1_i1,OG0040277
Mcav_DN221116_c0_g1_i1,OG0039469
Mcav_DN22082_c3_g1_i2,OG0039468
Mcav_DN220690_c0_g1_i1,OG0039465
Mcav_DN22064_c0_g1_i2,OG0039464
Mcav_DN2206_c0_g1_i1,OG0039467
Mcav_DN22069_c0_g2_i1,OG0039466
Mcav_DN22045_c0_g1_i1,OG0039461
Mcav_DN22033_c0_g2_i4,OG0039460
Mcav_DN220571_c0_g1_i1,OG0039463
Mcav_DN220552_c0_g1_i1,OG0039462
Mcav_DN256374_c0_g1_i1,OG0040272
Mcav_DN256410_c0_g1_i2,OG0040273
Mcav_DN27991_c0_g1_i1,OG0040626
Mcav_DN25672_c0_g1_i3,OG0040278
Mcav_DN256762_c0_g1_i2,OG0040279
Mcav_DN292387_c0_g1_i1,OG0020427
Mcav_DN292315_c0_g1_i1,OG0020426
Mcav_DN26384_c0_g2_i1,OG0020425
Mcav_DN32352_c0_g2_i2,OG0020424
0,OG0020423
Mcav_DN291888_c0_g1_i1,OG0020422
Mcav_DN139561_c0_g1_i1,OG0020421
Mcav_DN151268_c0_g1_i1,OG0020420
Mcav_DN347339_c0_g1_i1,OG0020429
0,OG0020428
Mcav_DN169062_c0_g1_i1,OG0026869
Mcav_DN130480_c0_g1_i2,OG0026868
Mcav_DN244016_c0_g1_i1,OG0026868
Mcav_DN13247_c0_g1_i9,OG0026865
Mcav_DN146820_c0_g1_i1,OG0026864
Mcav_DN254792_c0_g1_i1,OG0026867
Mcav_DN14090_c0_g1_i1,OG0026866
Mcav_DN72757_c0_g2_i1,OG0026861
Mcav_DN44962_c1_g1_i1,OG0026860
Mcav_DN71857_c0_g1_i2,OG0026863
Mcav_DN6415_c0_g1_i1,OG0026862
Mcav_DN210076_c0_g1_i1,OG0039289
Mcav_DN21002_c1_g1_i3,OG0039288
Mcav_DN209786_c0_g1_i1,OG0039281
Mcav_DN209754_c0_g1_i1,OG0039280
Mcav_DN20982_c0_g1_i3,OG0039283
Mcav_DN209802_c0_g1_i1,OG0039282
Mcav_DN350384_c0_g1_i1,OG0039282
Mcav_DN20984_c0_g1_i1,OG0039285
Mcav_DN209832_c0_g1_i2,OG0039284
Mcav_DN209939_c0_g1_i1,OG0039287
Mcav_DN209850_c0_g1_i1,OG0039286
0,OG0046458
0,OG0046459
Mcav_DN146541_c0_g1_i1,OG0037539
Mcav_DN146530_c0_g1_i2,OG0037538
Mcav_DN146520_c0_g1_i2,OG0037535
Mcav_DN146495_c0_g1_i1,OG0037534
Mcav_DN146526_c0_g1_i1,OG0037537
Mcav_DN146523_c0_g1_i1,OG0037536
Mcav_DN146486_c0_g1_i1,OG0037531
Mcav_DN146480_c0_g1_i1,OG0037530
Mcav_DN146489_c0_g1_i1,OG0037533
Mcav_DN146488_c0_g1_i2,OG0037532
Mcav_DN148568_c0_g1_i1,OG0037684
Mcav_DN140649_c0_g1_i1,OG0037283
Mcav_DN273589_c0_g1_i1,OG0037283
Mcav_DN140587_c0_g1_i1,OG0037282
Mcav_DN14056_c0_g4_i2,OG0037281
Mcav_DN14056_c0_g1_i1,OG0037280
Mcav_DN140877_c0_g1_i2,OG0037287
Mcav_DN14084_c0_g1_i2,OG0037286
Mcav_DN140793_c0_g1_i1,OG0037285
Mcav_DN140672_c0_g1_i1,OG0037284
Mcav_DN140_c1_g1_i1,OG0037289
Mcav_DN140891_c0_g1_i1,OG0037288
Mcav_DN89792_c0_g1_i5,OG0005563
0,OG0005562
Mcav_DN12804_c0_g1_i8,OG0005561
Mcav_DN15842_c0_g1_i21,OG0005561
Mcav_DN49837_c0_g1_i2,OG0005560
Mcav_DN59530_c0_g1_i2,OG0005567
Mcav_DN60002_c0_g1_i1,OG0005566
Mcav_DN93258_c0_g1_i3,OG0005566
Mcav_DN251871_c0_g1_i3,OG0005565
Mcav_DN32310_c0_g1_i3,OG0005564
Mcav_DN9405_c0_g1_i1,OG0005569
Mcav_DN9405_c1_g1_i29,OG0005569
Mcav_DN19915_c0_g1_i1,OG0005568
Mcav_DN75104_c0_g2_i1,OG0005568
Mcav_DN166238_c0_g1_i1,OG0001273
Mcav_DN112190_c0_g1_i1,OG0001272
Mcav_DN28164_c0_g1_i2,OG0001272
Mcav_DN39676_c0_g2_i2,OG0001272
Mcav_DN117314_c0_g1_i2,OG0001271
Mcav_DN56745_c0_g1_i1,OG0001271
Mcav_DN133980_c0_g2_i1,OG0001270
Mcav_DN219903_c0_g1_i1,OG0001270
Mcav_DN27147_c1_g1_i3,OG0001270
Mcav_DN362548_c0_g1_i1,OG0001270
Mcav_DN388609_c0_g1_i1,OG0001270
Mcav_DN414376_c0_g1_i1,OG0001270
Mcav_DN15225_c0_g1_i7,OG0001277
Mcav_DN44601_c0_g1_i1,OG0001277
Mcav_DN50701_c0_g1_i2,OG0001277
Mcav_DN3238_c0_g1_i1,OG0001276
Mcav_DN76911_c0_g1_i1,OG0001276
Mcav_DN13380_c0_g1_i15,OG0001275
Mcav_DN303320_c0_g1_i1,OG0001275
Mcav_DN3295_c0_g1_i13,OG0001275
Mcav_DN3295_c0_g2_i2,OG0001275
Mcav_DN3295_c0_g4_i1,OG0001275
Mcav_DN7008_c0_g3_i1,OG0001275
Mcav_DN30935_c0_g2_i3,OG0001274
Mcav_DN31996_c0_g1_i4,OG0001274
Mcav_DN33299_c0_g1_i14,OG0001274
Mcav_DN73135_c0_g1_i1,OG0001274
Mcav_DN10407_c1_g1_i2,OG0001279
Mcav_DN7808_c0_g1_i1,OG0001279
Mcav_DN49801_c0_g1_i2,OG0001278
Mcav_DN49801_c2_g1_i2,OG0001278
Mcav_DN59100_c0_g2_i2,OG0044406
0,OG0026090
Mcav_DN24897_c0_g1_i4,OG0026091
Mcav_DN146415_c0_g1_i1,OG0028759
Mcav_DN356255_c0_g1_i1,OG0028759
Mcav_DN403545_c0_g1_i1,OG0028759
Mcav_DN100221_c0_g1_i1,OG0026092
Mcav_DN146276_c0_g1_i1,OG0028758
Mcav_DN398645_c0_g1_i2,OG0028758
0,OG0026093
Mcav_DN31818_c0_g1_i4,OG0026094
0,OG0026095
Mcav_DN146144_c0_g1_i1,OG0028755
Mcav_DN129853_c0_g1_i2,OG0026096
Mcav_DN146115_c0_g1_i1,OG0028754
Mcav_DN59441_c0_g1_i3,OG0026097
Mcav_DN146227_c0_g1_i1,OG0028757
Mcav_DN75001_c0_g1_i1,OG0025882
0,OG0025883
0,OG0025880
Mcav_DN164427_c0_g1_i1,OG0025881
Mcav_DN5833_c4_g1_i1,OG0025886
0,OG0025887
0,OG0025884
Mcav_DN2806_c3_g1_i1,OG0025885
Mcav_DN145903_c0_g1_i4,OG0028751
Mcav_DN13036_c0_g1_i5,OG0025888
Mcav_DN366450_c0_g1_i1,OG0025888
0,OG0025889
Mcav_DN14587_c0_g1_i1,OG0028750
Mcav_DN146088_c0_g1_i1,OG0028753
Mcav_DN298020_c0_g1_i2,OG0028753
Mcav_DN14593_c0_g1_i1,OG0028752
Mcav_DN8111_c0_g1_i3,OG0004212
Mcav_DN8111_c0_g1_i3,OG0004212
Mcav_DN34259_c1_g1_i4,OG0004213
Mcav_DN125657_c0_g1_i2,OG0004210
Mcav_DN18544_c0_g2_i2,OG0004210
Mcav_DN11899_c0_g1_i8,OG0004211
Mcav_DN128693_c0_g1_i1,OG0004211
Mcav_DN104170_c0_g1_i1,OG0004216
Mcav_DN140611_c0_g1_i1,OG0004216
Mcav_DN14101_c0_g1_i7,OG0004216
Mcav_DN152984_c0_g1_i1,OG0004217
Mcav_DN36735_c0_g2_i3,OG0004217
Mcav_DN2146_c1_g1_i72,OG0004214
Mcav_DN52020_c0_g1_i1,OG0004214
Mcav_DN10842_c0_g1_i1,OG0004215
Mcav_DN23535_c0_g1_i1,OG0004218
Mcav_DN6186_c0_g1_i2,OG0004218
Mcav_DN35698_c0_g1_i2,OG0004219
Mcav_DN12983_c0_g1_i1,OG0018208
Mcav_DN38828_c0_g1_i1,OG0018208
Mcav_DN129860_c0_g3_i1,OG0018209
Mcav_DN22864_c0_g1_i1,OG0018209
Mcav_DN129606_c0_g1_i1,OG0018204
Mcav_DN129672_c0_g1_i3,OG0018205
Mcav_DN140261_c0_g1_i1,OG0018205
Mcav_DN129774_c0_g1_i13,OG0018206
Mcav_DN129808_c0_g1_i2,OG0018207
Mcav_DN12940_c0_g1_i2,OG0018200
Mcav_DN129521_c0_g2_i1,OG0018201
Mcav_DN36387_c0_g1_i1,OG0018201
Mcav_DN12953_c1_g1_i8,OG0018202
Mcav_DN129555_c0_g1_i1,OG0018203
Mcav_DN129555_c0_g2_i1,OG0018203
Mcav_DN40428_c0_g1_i1,OG0042989
Mcav_DN56150_c0_g1_i2,OG0044225
Mcav_DN59084_c0_g1_i4,OG0044405
0,OG0034163
0,OG0034162
Mcav_DN57133_c0_g1_i1,OG0034161
0,OG0034160
Mcav_DN43033_c0_g1_i2,OG0034167
Mcav_DN17334_c0_g1_i7,OG0034166
Mcav_DN63342_c0_g1_i3,OG0034165
0,OG0034164
0,OG0034169
0,OG0034168
0,OG0046569
Mcav_DN3611_c0_g1_i2,OG0042303
0,OG0046563
Mcav_DN27834_c0_g1_i2,OG0040612
0,OG0046561
Mcav_DN395511_c0_g1_i2,OG0019159
Mcav_DN394787_c0_g1_i1,OG0019158
Mcav_DN409632_c0_g1_i1,OG0019158
Mcav_DN69644_c0_g1_i1,OG0019158
Mcav_DN394686_c0_g1_i1,OG0019157
Mcav_DN3937_c0_g1_i1,OG0019156
Mcav_DN39371_c0_g1_i2,OG0019155
Mcav_DN393629_c0_g1_i3,OG0019154
Mcav_DN94471_c0_g1_i2,OG0019154
Mcav_DN39314_c0_g2_i67,OG0019153
Mcav_DN392787_c0_g1_i1,OG0019152
Mcav_DN39275_c0_g1_i2,OG0019151
Mcav_DN41799_c1_g3_i1,OG0019151
Mcav_DN392322_c0_g1_i1,OG0019150
Mcav_DN52474_c0_g1_i1,OG0019150
Mcav_DN59084_c0_g1_i4,OG0044404
Mcav_DN297173_c0_g1_i1,OG0030260
Mcav_DN297325_c0_g1_i1,OG0030261
Mcav_DN29744_c0_g1_i4,OG0030262
Mcav_DN297536_c0_g1_i1,OG0030263
Mcav_DN29757_c0_g1_i1,OG0030264
Mcav_DN297638_c0_g1_i1,OG0030265
Mcav_DN29764_c0_g1_i2,OG0030266
Mcav_DN297764_c0_g1_i1,OG0030267
Mcav_DN297802_c0_g1_i1,OG0030268
Mcav_DN27629_c0_g1_i6,OG0030088
Mcav_DN276975_c0_g1_i1,OG0030089
Mcav_DN411397_c0_g1_i1,OG0030089
Mcav_DN58315_c0_g1_i2,OG0044359
Mcav_DN58312_c0_g1_i1,OG0044358
Mcav_DN31460_c0_g1_i1,OG0002214
Mcav_DN393155_c0_g1_i1,OG0002214
Mcav_DN67591_c1_g1_i1,OG0002215
Mcav_DN199367_c0_g1_i1,OG0002216
Mcav_DN298195_c0_g1_i1,OG0002216
Mcav_DN103503_c0_g1_i1,OG0002217
Mcav_DN253079_c0_g1_i1,OG0002217
Mcav_DN303188_c0_g1_i1,OG0002217
Mcav_DN305964_c0_g1_i1,OG0002217
0,OG0002210
0,OG0002211
Mcav_DN80765_c0_g1_i5,OG0002212
Mcav_DN108533_c0_g1_i2,OG0002213
Mcav_DN1600_c0_g1_i18,OG0002213
Mcav_DN26595_c0_g1_i10,OG0002213
Mcav_DN83783_c0_g1_i1,OG0002213
Mcav_DN230398_c0_g1_i1,OG0002218
Mcav_DN23375_c0_g1_i2,OG0002219
Mcav_DN332_c0_g2_i1,OG0002219
Mcav_DN58286_c0_g2_i2,OG0044354
Mcav_DN58262_c0_g1_i8,OG0044353
Mcav_DN58261_c0_g1_i2,OG0044352
Mcav_DN58255_c0_g1_i1,OG0044351
Mcav_DN43876_c2_g2_i3,OG0021439
Mcav_DN397174_c0_g1_i1,OG0021438
Mcav_DN66273_c0_g1_i1,OG0021437
Mcav_DN251534_c0_g1_i2,OG0021436
Mcav_DN148117_c0_g1_i1,OG0021435
Mcav_DN205963_c0_g1_i1,OG0021434
Mcav_DN145715_c0_g1_i1,OG0021433
Mcav_DN20604_c0_g1_i2,OG0021433
Mcav_DN60739_c0_g1_i9,OG0021432
Mcav_DN302835_c0_g1_i1,OG0021431
Mcav_DN69611_c0_g1_i1,OG0021430
Mcav_DN35917_c0_g2_i3,OG0042267
Mcav_DN39112_c0_g1_i2,OG0042728
Mcav_DN39119_c0_g1_i1,OG0042729
0,OG0034017
Mcav_DN390895_c0_g1_i1,OG0042720
Mcav_DN390970_c0_g1_i1,OG0042721
Mcav_DN391005_c0_g1_i1,OG0042722
Mcav_DN391030_c0_g1_i1,OG0042723
Mcav_DN65143_c1_g1_i1,OG0042723
Mcav_DN391053_c0_g1_i1,OG0042724
Mcav_DN39109_c0_g2_i2,OG0042725
Mcav_DN391118_c0_g1_i1,OG0042726
Mcav_DN391125_c0_g1_i1,OG0042727
Mcav_DN35912_c0_g1_i1,OG0042266
Mcav_DN26981_c0_g1_i2,OG0040505
Mcav_DN3935_c0_g1_i3,OG0042802
Mcav_DN26814_c0_g1_i1,OG0040478
Mcav_DN26816_c0_g1_i2,OG0040479
Mcav_DN26809_c0_g1_i2,OG0040476
Mcav_DN26812_c1_g1_i1,OG0040477
Mcav_DN26798_c0_g1_i1,OG0040474
Mcav_DN267_c0_g1_i5,OG0040475
Mcav_DN26779_c0_g1_i2,OG0040472
Mcav_DN267841_c0_g1_i1,OG0040473
Mcav_DN267648_c0_g1_i1,OG0040470
Mcav_DN26766_c0_g2_i1,OG0040471
Mcav_DN3587_c0_g1_i2,OG0042261
Mcav_DN93654_c0_g1_i6,OG0045917
Mcav_DN93639_c0_g2_i2,OG0045914
Mcav_DN337424_c0_g1_i1,OG0025424
Mcav_DN362123_c0_g1_i1,OG0042309
Mcav_DN358677_c0_g1_i1,OG0042260
Mcav_DN9365_c0_g1_i1,OG0045918
Mcav_DN102332_c0_g1_i1,OG0002966
Mcav_DN1993_c0_g1_i2,OG0002966
Mcav_DN580_c24_g1_i1,OG0002967
Mcav_DN681_c2_g1_i10,OG0002967
Mcav_DN5081_c4_g1_i2,OG0002964
Mcav_DN548_c0_g1_i4,OG0002964
Mcav_DN212775_c0_g1_i1,OG0002965
Mcav_DN21960_c0_g3_i1,OG0002965
Mcav_DN164_c0_g2_i2,OG0002962
Mcav_DN55819_c1_g1_i1,OG0002962
Mcav_DN67546_c4_g1_i1,OG0002963
Mcav_DN176_c0_g1_i2,OG0002960
Mcav_DN4366_c0_g1_i1,OG0002960
Mcav_DN49738_c0_g1_i1,OG0002961
Mcav_DN75000_c0_g1_i3,OG0002961
Mcav_DN12669_c1_g1_i1,OG0002968
Mcav_DN2186_c0_g1_i4,OG0002969
Mcav_DN324101_c0_g1_i1,OG0002969
Mcav_DN44705_c0_g1_i1,OG0002969
Mcav_DN35898_c0_g1_i1,OG0042263
Mcav_DN95022_c0_g1_i10,OG0032132
Mcav_DN95041_c0_g1_i2,OG0032133
Mcav_DN948_c1_g2_i2,OG0032130
Mcav_DN9492_c0_g1_i1,OG0032131
Mcav_DN96363_c0_g1_i2,OG0032136
Mcav_DN9651_c0_g1_i1,OG0032137
Mcav_DN9521_c0_g1_i1,OG0032134
Mcav_DN9535_c0_g1_i20,OG0032135
Mcav_DN9535_c1_g1_i9,OG0032135
Mcav_DN96812_c0_g1_i17,OG0032138
Mcav_DN9717_c0_g1_i1,OG0032139
Mcav_DN358834_c0_g1_i1,OG0042262
Mcav_DN392192_c0_g1_i1,OG0042262
Mcav_DN51843_c0_g1_i1,OG0043921
Mcav_DN51832_c0_g2_i1,OG0043920
Mcav_DN51855_c0_g1_i3,OG0043923
Mcav_DN51849_c0_g1_i3,OG0043922
Mcav_DN51864_c0_g1_i1,OG0043925
Mcav_DN51861_c0_g1_i2,OG0043924
Mcav_DN51865_c0_g2_i2,OG0043927
Mcav_DN51865_c0_g1_i3,OG0043926
Mcav_DN51884_c0_g1_i35,OG0043929
Mcav_DN51869_c0_g1_i2,OG0043928
Mcav_DN117169_c0_g2_i2,OG0000186
Mcav_DN24311_c0_g2_i1,OG0000186
Mcav_DN26178_c0_g1_i12,OG0000186
Mcav_DN310_c0_g2_i7,OG0000186
Mcav_DN34684_c0_g2_i3,OG0000186
Mcav_DN39620_c0_g2_i1,OG0000186
Mcav_DN43428_c0_g1_i1,OG0000186
Mcav_DN43428_c1_g1_i1,OG0000186
Mcav_DN44314_c1_g2_i3,OG0000186
Mcav_DN6279_c0_g1_i14,OG0000186
Mcav_DN71634_c0_g1_i1,OG0000186
Mcav_DN80632_c0_g1_i2,OG0000186
Mcav_DN25651_c1_g1_i1,OG0000187
Mcav_DN27726_c0_g1_i1,OG0000187
Mcav_DN27726_c1_g1_i8,OG0000187
Mcav_DN30015_c0_g1_i11,OG0000187
Mcav_DN30015_c6_g1_i5,OG0000187
Mcav_DN35825_c0_g1_i5,OG0000187
Mcav_DN40157_c0_g1_i14,OG0000187
Mcav_DN44560_c1_g1_i3,OG0000187
Mcav_DN44560_c4_g1_i1,OG0000187
Mcav_DN48400_c0_g5_i2,OG0000187
Mcav_DN53725_c0_g1_i6,OG0000187
Mcav_DN53725_c0_g2_i2,OG0000187
Mcav_DN66262_c3_g1_i1,OG0000187
Mcav_DN68787_c0_g1_i1,OG0000187
Mcav_DN86680_c0_g1_i2,OG0000187
Mcav_DN86680_c1_g1_i8,OG0000187
Mcav_DN1899_c0_g1_i1,OG0000184
Mcav_DN26108_c0_g2_i1,OG0000184
Mcav_DN36797_c0_g1_i2,OG0000184
Mcav_DN43567_c0_g1_i1,OG0000184
Mcav_DN515_c0_g1_i2,OG0000184
Mcav_DN57217_c0_g1_i1,OG0000184
Mcav_DN60317_c0_g1_i1,OG0000184
Mcav_DN70046_c0_g1_i1,OG0000184
Mcav_DN152559_c0_g1_i2,OG0000185
Mcav_DN205691_c0_g1_i1,OG0000185
Mcav_DN344257_c0_g1_i1,OG0000185
Mcav_DN46785_c0_g1_i1,OG0000185
Mcav_DN51044_c0_g1_i1,OG0000185
Mcav_DN6574_c0_g2_i3,OG0000185
Mcav_DN6574_c0_g3_i2,OG0000185
Mcav_DN6574_c1_g1_i10,OG0000185
Mcav_DN131588_c0_g1_i1,OG0000182
Mcav_DN139746_c0_g1_i1,OG0000182
Mcav_DN152665_c0_g1_i1,OG0000182
Mcav_DN205013_c0_g1_i1,OG0000182
Mcav_DN273866_c0_g1_i1,OG0000182
Mcav_DN317187_c0_g1_i1,OG0000182
Mcav_DN393292_c0_g1_i1,OG0000182
Mcav_DN411290_c0_g1_i1,OG0000182
Mcav_DN58433_c0_g1_i1,OG0000182
Mcav_DN152977_c0_g1_i1,OG0000183
Mcav_DN15885_c0_g3_i1,OG0000183
Mcav_DN167692_c0_g1_i1,OG0000183
Mcav_DN17959_c0_g1_i3,OG0000183
Mcav_DN19428_c2_g1_i9,OG0000183
Mcav_DN205819_c0_g1_i1,OG0000183
Mcav_DN29222_c0_g1_i1,OG0000183
Mcav_DN31956_c0_g1_i2,OG0000183
Mcav_DN41865_c1_g1_i2,OG0000183
Mcav_DN59052_c0_g1_i5,OG0000183
Mcav_DN78678_c0_g1_i1,OG0000183
Mcav_DN11215_c0_g2_i1,OG0000180
Mcav_DN14120_c0_g2_i1,OG0000180
Mcav_DN36645_c0_g1_i1,OG0000180
Mcav_DN397687_c0_g1_i1,OG0000180
Mcav_DN4307_c0_g1_i5,OG0000180
Mcav_DN4307_c0_g2_i1,OG0000180
Mcav_DN111778_c0_g1_i1,OG0000181
Mcav_DN169686_c0_g1_i1,OG0000181
Mcav_DN199380_c0_g1_i1,OG0000181
Mcav_DN203903_c0_g1_i1,OG0000181
Mcav_DN42807_c1_g1_i2,OG0000181
Mcav_DN46488_c1_g1_i1,OG0000181
Mcav_DN79068_c0_g1_i1,OG0000181
Mcav_DN112222_c0_g1_i1,OG0000188
Mcav_DN115245_c0_g1_i1,OG0000188
Mcav_DN115245_c0_g3_i1,OG0000188
Mcav_DN121198_c0_g1_i2,OG0000188
Mcav_DN15_c7_g1_i8,OG0000188
Mcav_DN16283_c0_g2_i1,OG0000188
Mcav_DN169723_c0_g1_i1,OG0000188
Mcav_DN18341_c0_g2_i4,OG0000188
Mcav_DN3517_c0_g3_i1,OG0000188
