Orthogroup,Contig
OG0006005,Ofav_DN31851_c0_g1_i1.p1
OG0006004,Ofav_DN6098_c0_g1_i1.p1
OG0006007,Ofav_DN4917_c0_g1_i13.p2
OG0006006,Ofav_DN1398_c0_g2_i2.p1
OG0006001,Ofav_DN32203_c0_g1_i3.p1
OG0006000,Ofav_DN12538_c0_g1_i1.p1
OG0006003,0
OG0006002,Ofav_DN3834_c0_g1_i2.p1
OG0026986,Ofav_DN35714_c0_g4_i2.p1
OG0026987,Ofav_DN157131_c0_g1_i1.p1
OG0026984,Ofav_DN262770_c0_g1_i2.p1
OG0026985,Ofav_DN380624_c0_g1_i2.p1
OG0026982,Ofav_DN70286_c0_g1_i4.p1
OG0026983,Ofav_DN6472_c0_g1_i2.p1
OG0026980,Ofav_DN12471_c0_g2_i1.p1
OG0026981,Ofav_DN284608_c0_g1_i1.p1
OG0026988,Ofav_DN52171_c0_g1_i3.p1
OG0026989,Ofav_DN125615_c0_g1_i2.p1
OG0037092,0
OG0037093,Ofav_DN13075_c0_g3_i1.p2
OG0037090,Ofav_DN373805_c0_g1_i1.p1
OG0037091,Ofav_DN57165_c0_g1_i5.p1
OG0037096,Ofav_DN254770_c0_g1_i1.p1
OG0037097,Ofav_DN11935_c0_g1_i3.p1
OG0033953,0
OG0037095,Ofav_DN44054_c0_g1_i13.p1
OG0037098,Ofav_DN61295_c0_g1_i2.p1
OG0037099,Ofav_DN40624_c0_g1_i1.p1
OG0032279,Ofav_DN37619_c0_g1_i1.p1
OG0033952,0
OG0032278,Ofav_DN374117_c0_g1_i1.p1
OG0032273,Ofav_DN352227_c0_g1_i1.p1
OG0032273,Ofav_DN355087_c0_g1_i1.p1
OG0032273,Ofav_DN436324_c0_g1_i1.p1
OG0030840,Ofav_DN43576_c0_g1_i2.p1
OG0030841,Ofav_DN56363_c0_g1_i3.p1
OG0030842,Ofav_DN44152_c0_g1_i6.p1
OG0030842,Ofav_DN44152_c0_g2_i3.p1
OG0030843,Ofav_DN40018_c0_g1_i2.p1
OG0030844,Ofav_DN92315_c0_g1_i1.p1
OG0030845,Ofav_DN97718_c0_g1_i2.p1
OG0030846,Ofav_DN25494_c0_g1_i5.p1
OG0030847,Ofav_DN236854_c0_g1_i1.p1
OG0030847,Ofav_DN36674_c0_g2_i1.p1
OG0030848,Ofav_DN6591_c0_g2_i1.p1
OG0030849,Ofav_DN318948_c0_g1_i1.p1
OG0038158,Ofav_DN9880_c1_g1_i2.p1
OG0004533,0
OG0004532,Ofav_DN2586_c0_g3_i2.p1
OG0004531,Ofav_DN2634_c0_g1_i2.p1
OG0004530,Ofav_DN2824_c1_g1_i10.p1
OG0004537,Ofav_DN7947_c1_g1_i4.p1
OG0004536,Ofav_DN7662_c0_g1_i2.p2
OG0004535,Ofav_DN22196_c0_g1_i1.p1
OG0004534,0
OG0004539,Ofav_DN34288_c0_g2_i15.p1
OG0004538,Ofav_DN20997_c0_g1_i12.p1
OG0007842,0
OG0007843,Ofav_DN43680_c0_g1_i10.p1
OG0007840,Ofav_DN430229_c0_g1_i1.p1
OG0007841,Ofav_DN139570_c1_g1_i1.p1
OG0007846,Ofav_DN116598_c0_g2_i3.p1
OG0007847,Ofav_DN33387_c0_g1_i5.p1
OG0007847,Ofav_DN33387_c0_g2_i4.p1
OG0007844,Ofav_DN156034_c0_g1_i1.p1
OG0007845,Ofav_DN153966_c0_g1_i1.p1
OG0007845,Ofav_DN326597_c0_g1_i1.p1
OG0007848,0
OG0007849,Ofav_DN47646_c0_g1_i2.p1
OG0026304,Ofav_DN466_c0_g1_i2.p1
OG0033579,0
OG0033578,0
OG0026305,0
OG0033575,Ofav_DN20003_c0_g2_i10.p2
OG0033574,0
OG0033577,0
OG0033576,0
OG0033571,0
OG0026306,0
OG0033573,Ofav_DN354322_c0_g1_i1.p1
OG0033572,0
OG0026307,Ofav_DN22769_c0_g1_i7.p1
OG0038154,Ofav_DN155009_c0_g1_i1.p1
OG0026300,Ofav_DN24791_c1_g3_i1.p2
OG0038155,Ofav_DN151534_c0_g1_i1.p1
OG0026301,0
OG0026302,0
OG0026303,0
OG0035794,Ofav_DN27547_c0_g1_i9.p1
OG0035933,0
OG0035932,Ofav_DN237574_c0_g1_i1.p1
OG0035931,Ofav_DN273515_c0_g1_i1.p1
OG0035930,0
OG0035937,0
OG0035936,Ofav_DN333548_c0_g1_i1.p1
OG0035935,0
OG0035934,0
OG0035939,Ofav_DN383353_c0_g1_i1.p1
OG0035938,0
OG0004399,0
OG0004398,Ofav_DN44760_c0_g2_i7.p1
OG0004397,Ofav_DN122194_c0_g2_i1.p1
OG0004396,Ofav_DN39_c11_g1_i6.p1
OG0004395,Ofav_DN12504_c0_g1_i1.p2
OG0004395,Ofav_DN12504_c0_g2_i4.p1
OG0004394,Ofav_DN11649_c0_g1_i6.p2
OG0004393,0
OG0004392,Ofav_DN262647_c0_g1_i1.p1
OG0004391,0
OG0004390,Ofav_DN12475_c0_g1_i6.p1
OG0025657,0
OG0025656,0
OG0025655,0
OG0025654,0
OG0025653,0
OG0022680,Ofav_DN343454_c0_g1_i1.p1
OG0025651,0
OG0025650,0
OG0018439,Ofav_DN41356_c1_g1_i1.p1
OG0018438,Ofav_DN61235_c0_g2_i1.p1
OG0018437,Ofav_DN12856_c0_g1_i16.p1
OG0018436,Ofav_DN5422_c4_g1_i2.p1
OG0018435,0
OG0018434,Ofav_DN24764_c0_g1_i5.p1
OG0018433,0
OG0018432,Ofav_DN22090_c0_g1_i1.p1
OG0018431,Ofav_DN21352_c0_g1_i2.p1
OG0018430,Ofav_DN20705_c0_g1_i23.p1
OG0034053,0
OG0006829,Ofav_DN14960_c2_g1_i3.p1
OG0006829,Ofav_DN42164_c0_g1_i12.p2
OG0006828,0
OG0034052,0
OG0006823,Ofav_DN454712_c0_g1_i1.p1
OG0006822,Ofav_DN16845_c1_g1_i8.p1
OG0006821,Ofav_DN34815_c0_g1_i6.p1
OG0006820,Ofav_DN2032_c2_g1_i5.p1
OG0006820,Ofav_DN69230_c0_g1_i14.p1
OG0006827,Ofav_DN71759_c3_g1_i2.p1
OG0006826,0
OG0006825,Ofav_DN12864_c1_g1_i2.p1
OG0006824,Ofav_DN375750_c0_g1_i1.p1
OG0006824,Ofav_DN430994_c0_g1_i1.p1
OG0034050,Ofav_DN32365_c0_g2_i5.p2
OG0034057,0
OG0038747,Ofav_DN319892_c0_g1_i1.p1
OG0034056,0
OG0045660,Ofav_DN47048_c0_g1_i2.p1
OG0034055,0
OG0034054,0
OG0034059,0
OG0035065,0
OG0035064,0
OG0035067,0
OG0034058,0
OG0035061,0
OG0035060,0
OG0035063,0
OG0035062,0
OG0035069,0
OG0035068,0
OG0003374,0
OG0003375,Ofav_DN25578_c0_g1_i2.p1
OG0003376,Ofav_DN8190_c0_g1_i2.p1
OG0003377,Ofav_DN21681_c0_g1_i15.p1
OG0003370,Ofav_DN78098_c0_g2_i1.p1
OG0003371,Ofav_DN1078_c0_g1_i8.p1
OG0003372,0
OG0003373,Ofav_DN45747_c0_g1_i1.p1
OG0028119,Ofav_DN210145_c0_g1_i1.p1
OG0028118,Ofav_DN78407_c0_g1_i1.p1
OG0003378,Ofav_DN8655_c1_g1_i9.p1
OG0003378,Ofav_DN8655_c1_g1_i9.p2
OG0003379,Ofav_DN44736_c0_g1_i5.p2
OG0043352,Ofav_DN11190_c3_g1_i3.p1
OG0043353,Ofav_DN8526_c0_g1_i3.p1
OG0043350,Ofav_DN69232_c0_g2_i2.p1
OG0043351,Ofav_DN69232_c0_g1_i1.p1
OG0043356,0
OG0043357,0
OG0043354,0
OG0043355,Ofav_DN37518_c1_g1_i2.p1
OG0043358,Ofav_DN2489_c0_g1_i1.p1
OG0043359,0
OG0013308,Ofav_DN20619_c0_g1_i2.p1
OG0013309,Ofav_DN111775_c0_g1_i1.p1
OG0042087,Ofav_DN155_c0_g1_i1.p1
OG0042086,0
OG0042081,Ofav_DN443585_c0_g1_i1.p1
OG0042080,Ofav_DN33092_c0_g1_i11.p1
OG0042083,Ofav_DN443601_c0_g1_i1.p1
OG0041078,Ofav_DN215602_c0_g1_i1.p1
OG0013300,Ofav_DN49985_c0_g1_i1.p1
OG0013301,Ofav_DN186137_c0_g1_i2.p1
OG0013302,Ofav_DN428180_c0_g1_i1.p1
OG0013303,Ofav_DN78388_c0_g1_i1.p1
OG0013304,Ofav_DN323555_c0_g1_i2.p1
OG0013305,Ofav_DN431301_c0_g1_i1.p1
OG0013306,Ofav_DN37903_c1_g1_i1.p1
OG0013307,Ofav_DN113739_c0_g1_i2.p1
OG0026232,0
OG0043688,Ofav_DN268582_c0_g1_i1.p2
OG0043689,Ofav_DN173452_c0_g1_i1.p1
OG0041810,Ofav_DN1844_c2_g1_i1.p1
OG0043680,0
OG0043681,Ofav_DN225499_c0_g1_i1.p1
OG0043682,Ofav_DN952_c0_g2_i3.p2
OG0043683,Ofav_DN6308_c1_g1_i3.p1
OG0043684,Ofav_DN72402_c0_g3_i1.p1
OG0043685,Ofav_DN2830_c0_g7_i1.p3
OG0043686,0
OG0043687,0
OG0041071,Ofav_DN128050_c0_g1_i1.p1
OG0038746,Ofav_DN56801_c0_g3_i1.p1
OG0041070,Ofav_DN95632_c0_g1_i1.p1
OG0026233,0
OG0003950,0
OG0003951,Ofav_DN1939_c2_g1_i2.p1
OG0003951,Ofav_DN25005_c0_g1_i1.p1
OG0003952,Ofav_DN5387_c0_g1_i1.p1
OG0003952,Ofav_DN6204_c0_g1_i1.p1
OG0003953,0
OG0003954,Ofav_DN138817_c0_g1_i1.p1
OG0003955,Ofav_DN134896_c0_g1_i1.p2
OG0003955,Ofav_DN484724_c0_g1_i1.p1
OG0003956,Ofav_DN2720_c0_g4_i2.p1
OG0003957,Ofav_DN41818_c0_g1_i2.p1
OG0003958,Ofav_DN24052_c0_g1_i2.p1
OG0003958,Ofav_DN29201_c0_g2_i1.p1
OG0003959,Ofav_DN14090_c0_g3_i2.p1
OG0003959,Ofav_DN6608_c0_g1_i5.p1
OG0041194,Ofav_DN319735_c0_g1_i1.p1
OG0041195,Ofav_DN274798_c0_g1_i1.p1
OG0041192,Ofav_DN127460_c0_g1_i2.p2
OG0041193,Ofav_DN425870_c0_g1_i1.p1
OG0041190,Ofav_DN3113_c0_g1_i1.p1
OG0041074,0
OG0041077,Ofav_DN26465_c0_g1_i20.p1
OG0045688,Ofav_DN33931_c1_g1_i1.p1
OG0045689,Ofav_DN129176_c0_g1_i2.p1
OG0045686,0
OG0045687,Ofav_DN89766_c0_g2_i1.p1
OG0045684,Ofav_DN17809_c1_g2_i1.p1
OG0041076,Ofav_DN140175_c0_g1_i1.p1
OG0045682,Ofav_DN12063_c0_g2_i6.p1
OG0045683,Ofav_DN434_c1_g1_i9.p2
OG0045680,Ofav_DN27963_c0_g1_i3.p1
OG0045681,Ofav_DN151590_c0_g1_i1.p1
OG0002027,Ofav_DN28186_c0_g1_i2.p1
OG0002027,Ofav_DN28186_c0_g2_i4.p1
OG0002027,Ofav_DN28186_c0_g2_i4.p2
OG0002027,Ofav_DN4382_c0_g1_i23.p3
OG0002026,Ofav_DN228811_c0_g1_i1.p1
OG0002026,Ofav_DN49382_c0_g1_i5.p1
OG0002025,Ofav_DN31810_c0_g3_i3.p1
OG0002025,Ofav_DN59846_c0_g1_i12.p1
OG0002024,0
OG0002023,Ofav_DN286403_c0_g1_i1.p1
OG0002022,Ofav_DN15045_c1_g2_i2.p1
OG0002021,Ofav_DN22563_c1_g1_i2.p1
OG0002020,Ofav_DN7881_c0_g1_i2.p1
OG0002029,Ofav_DN15037_c0_g1_i2.p1
OG0002029,Ofav_DN44898_c0_g1_i1.p1
OG0002029,Ofav_DN52173_c0_g1_i6.p1
OG0002029,Ofav_DN52173_c0_g1_i6.p2
OG0002028,Ofav_DN146588_c0_g1_i1.p1
OG0002028,Ofav_DN23666_c0_g2_i7.p1
OG0035798,Ofav_DN61631_c0_g1_i1.p2
OG0001882,Ofav_DN2879_c0_g1_i2.p1
OG0020028,Ofav_DN56680_c0_g1_i6.p2
OG0001888,Ofav_DN27318_c0_g1_i17.p1
OG0001888,Ofav_DN29899_c0_g1_i7.p1
OG0001888,Ofav_DN434605_c0_g1_i1.p1
OG0001888,Ofav_DN478717_c0_g1_i1.p1
OG0042559,Ofav_DN18346_c0_g1_i6.p1
OG0042558,Ofav_DN35206_c0_g1_i6.p1
OG0045987,0
OG0001889,Ofav_DN11570_c0_g1_i6.p1
OG0001889,Ofav_DN11570_c0_g2_i5.p1
OG0001889,Ofav_DN1884_c7_g3_i1.p1
OG0042553,Ofav_DN62160_c0_g1_i2.p1
OG0042552,Ofav_DN143061_c0_g1_i1.p1
OG0042551,Ofav_DN372986_c0_g1_i1.p1
OG0042550,Ofav_DN41971_c0_g1_i2.p1
OG0042557,Ofav_DN49301_c0_g1_i3.p1
OG0042556,Ofav_DN25948_c0_g1_i3.p1
OG0042555,Ofav_DN128331_c0_g1_i1.p1
OG0042554,Ofav_DN78915_c0_g1_i1.p1
OG0045028,Ofav_DN138072_c0_g1_i1.p1
OG0045029,Ofav_DN191283_c0_g1_i2.p1
OG0045022,0
OG0045023,Ofav_DN136673_c0_g1_i3.p2
OG0045020,Ofav_DN3857_c0_g1_i2.p1
OG0045021,Ofav_DN138512_c1_g1_i1.p1
OG0045026,0
OG0045027,Ofav_DN138622_c0_g1_i1.p1
OG0045024,0
OG0045025,Ofav_DN335206_c0_g1_i1.p1
OG0012952,Ofav_DN68310_c0_g1_i1.p1
OG0012953,Ofav_DN269497_c0_g1_i1.p1
OG0012950,Ofav_DN56435_c0_g1_i2.p1
OG0012951,Ofav_DN19635_c0_g1_i1.p1
OG0012951,Ofav_DN19635_c1_g1_i1.p1
OG0012956,Ofav_DN139439_c0_g1_i2.p1
OG0012957,Ofav_DN3004_c0_g2_i2.p1
OG0012957,Ofav_DN3004_c0_g4_i3.p1
OG0012954,Ofav_DN3683_c0_g1_i2.p1
OG0012955,Ofav_DN168463_c0_g1_i1.p1
OG0012955,Ofav_DN93733_c0_g1_i1.p2
OG0012958,Ofav_DN5404_c1_g2_i1.p1
OG0012959,Ofav_DN25418_c0_g1_i1.p1
OG0023133,Ofav_DN43090_c0_g1_i2.p1
OG0009969,0
OG0009968,0
OG0009963,Ofav_DN15774_c0_g2_i6.p1
OG0009962,Ofav_DN24108_c0_g1_i1.p1
OG0009961,Ofav_DN17545_c1_g1_i1.p1
OG0009961,Ofav_DN264261_c0_g1_i2.p1
OG0009960,0
OG0009967,Ofav_DN7589_c0_g1_i2.p1
OG0009966,Ofav_DN11037_c0_g2_i3.p1
OG0009965,Ofav_DN12836_c0_g1_i1.p1
OG0009964,Ofav_DN389847_c0_g1_i1.p1
OG0035698,0
OG0032305,Ofav_DN47545_c0_g2_i1.p1
OG0032304,Ofav_DN473111_c0_g1_i1.p1
OG0032307,Ofav_DN49191_c0_g1_i2.p1
OG0032307,Ofav_DN67605_c0_g1_i2.p1
OG0032306,Ofav_DN48674_c0_g1_i1.p1
OG0032301,Ofav_DN466199_c0_g1_i1.p1
OG0032300,Ofav_DN463520_c0_g1_i1.p1
OG0032303,Ofav_DN472015_c0_g1_i1.p1
OG0032303,Ofav_DN5201_c0_g1_i6.p1
OG0032302,Ofav_DN4701_c0_g1_i3.p1
OG0032309,Ofav_DN5356_c0_g1_i4.p1
OG0032308,Ofav_DN51998_c0_g1_i3.p2
OG0011210,Ofav_DN3295_c0_g1_i9.p1
OG0011211,Ofav_DN14340_c0_g1_i12.p1
OG0011212,Ofav_DN20656_c1_g1_i2.p1
OG0011213,Ofav_DN10643_c0_g1_i13.p1
OG0011214,Ofav_DN13187_c0_g1_i16.p1
OG0011215,0
OG0011216,Ofav_DN13713_c0_g1_i1.p1
OG0019822,Ofav_DN138908_c0_g2_i2.p1
OG0011218,0
OG0011219,Ofav_DN16815_c0_g2_i1.p1
OG0000373,Ofav_DN160982_c0_g1_i1.p1
OG0000373,Ofav_DN161041_c0_g1_i1.p1
OG0000373,Ofav_DN295781_c0_g1_i1.p1
OG0000373,Ofav_DN48903_c0_g2_i2.p2
OG0000373,Ofav_DN49329_c1_g1_i5.p1
OG0000372,Ofav_DN10421_c1_g1_i10.p1
OG0000372,Ofav_DN12099_c0_g7_i1.p1
OG0000372,Ofav_DN15905_c0_g1_i3.p1
OG0000372,Ofav_DN17409_c0_g1_i5.p1
OG0000372,Ofav_DN1885_c1_g1_i16.p1
OG0000372,Ofav_DN23123_c0_g1_i12.p1
OG0000372,Ofav_DN23774_c0_g1_i2.p1
OG0000372,Ofav_DN23774_c0_g1_i2.p3
OG0000372,Ofav_DN31581_c0_g1_i2.p1
OG0000372,Ofav_DN379505_c0_g1_i1.p1
OG0000372,Ofav_DN39325_c0_g1_i13.p1
OG0000372,Ofav_DN433128_c0_g1_i1.p1
OG0000372,Ofav_DN4911_c0_g2_i1.p1
OG0000372,Ofav_DN49485_c0_g1_i1.p1
OG0000372,Ofav_DN54123_c0_g2_i1.p1
OG0000372,Ofav_DN5523_c0_g1_i3.p1
OG0000372,Ofav_DN58904_c0_g2_i2.p1
OG0000372,Ofav_DN69189_c0_g1_i1.p1
OG0000372,Ofav_DN8108_c0_g1_i17.p1
OG0000372,Ofav_DN84745_c0_g1_i3.p1
OG0000372,Ofav_DN9590_c0_g1_i2.p1
OG0000375,Ofav_DN246331_c0_g1_i1.p1
OG0000375,Ofav_DN293729_c0_g1_i1.p1
OG0000374,Ofav_DN1660_c0_g2_i3.p1
OG0000374,Ofav_DN2124_c0_g2_i2.p1
OG0000374,Ofav_DN288935_c0_g1_i1.p1
OG0000374,Ofav_DN381579_c0_g1_i1.p1
OG0000374,Ofav_DN396781_c0_g1_i1.p1
OG0000374,Ofav_DN450195_c0_g1_i1.p1
OG0000374,Ofav_DN80706_c0_g1_i1.p1
OG0000377,Ofav_DN127325_c0_g1_i3.p1
OG0000377,Ofav_DN127325_c0_g2_i11.p1
OG0000377,Ofav_DN220247_c0_g1_i1.p1
OG0000377,Ofav_DN318889_c0_g1_i1.p1
OG0000377,Ofav_DN71886_c0_g2_i1.p1
OG0000377,Ofav_DN71886_c0_g3_i2.p1
OG0000377,Ofav_DN71886_c0_g5_i1.p1
OG0000377,Ofav_DN83676_c1_g1_i1.p1
OG0000376,Ofav_DN64672_c0_g3_i1.p1
OG0019820,Ofav_DN159167_c0_g1_i1.p1
OG0019827,Ofav_DN68332_c0_g1_i2.p1
OG0014814,Ofav_DN151374_c0_g1_i1.p1
OG0013849,Ofav_DN225411_c0_g1_i1.p1
OG0013849,Ofav_DN49158_c0_g1_i2.p1
OG0013848,Ofav_DN375830_c0_g1_i1.p1
OG0013848,Ofav_DN75186_c0_g1_i2.p1
OG0044667,Ofav_DN55725_c0_g1_i4.p1
OG0013847,Ofav_DN24743_c2_g1_i1.p2
OG0008618,Ofav_DN47296_c0_g2_i1.p1
OG0008619,Ofav_DN27333_c0_g1_i1.p1
OG0014818,Ofav_DN37158_c0_g1_i3.p1
OG0008612,Ofav_DN110707_c1_g1_i1.p1
OG0008612,Ofav_DN56898_c0_g2_i1.p1
OG0008613,Ofav_DN25586_c0_g1_i8.p1
OG0008613,Ofav_DN318316_c0_g1_i2.p1
OG0008610,0
OG0008611,Ofav_DN44851_c0_g2_i3.p1
OG0008616,0
OG0013845,Ofav_DN65337_c0_g1_i1.p1
OG0008614,Ofav_DN10988_c0_g1_i4.p1
OG0008615,0
OG0013740,Ofav_DN6310_c0_g1_i1.p1
OG0029048,Ofav_DN331183_c0_g1_i1.p1
OG0013844,Ofav_DN20435_c0_g1_i1.p1
OG0013844,Ofav_DN61693_c0_g2_i2.p1
OG0044649,0
OG0044648,Ofav_DN20757_c0_g1_i5.p1
OG0013741,Ofav_DN57581_c0_g1_i11.p1
OG0029042,Ofav_DN384824_c0_g1_i1.p1
OG0029043,Ofav_DN375789_c0_g1_i1.p1
OG0029040,Ofav_DN44424_c0_g1_i1.p1
OG0029041,Ofav_DN133935_c1_g1_i1.p2
OG0029041,Ofav_DN392533_c0_g1_i1.p1
OG0029046,Ofav_DN8565_c0_g1_i3.p1
OG0014530,Ofav_DN111286_c0_g1_i2.p1
OG0029044,Ofav_DN12201_c0_g1_i4.p1
OG0029045,Ofav_DN48422_c0_g1_i2.p1
OG0013743,Ofav_DN94690_c2_g1_i1.p1
OG0013744,Ofav_DN206103_c0_g1_i1.p1
OG0013745,Ofav_DN84894_c0_g1_i1.p2
OG0014534,Ofav_DN65082_c0_g1_i1.p1
OG0014534,Ofav_DN65082_c0_g1_i1.p2
OG0039038,Ofav_DN381491_c0_g1_i1.p1
OG0039039,Ofav_DN437901_c0_g1_i1.p1
OG0039036,Ofav_DN64974_c0_g1_i6.p1
OG0039037,Ofav_DN109872_c0_g1_i2.p1
OG0039034,Ofav_DN2373_c1_g2_i1.p1
OG0013747,Ofav_DN41551_c0_g1_i1.p1
OG0039032,Ofav_DN165648_c0_g1_i1.p1
OG0039033,Ofav_DN115130_c0_g1_i3.p1
OG0039030,Ofav_DN17826_c0_g1_i2.p1
OG0039031,Ofav_DN48679_c0_g5_i2.p1
OG0046643,0
OG0046642,0
OG0046641,0
OG0046640,0
OG0046647,0
OG0046646,0
OG0046645,0
OG0046644,0
OG0046649,0
OG0046648,0
OG0004519,Ofav_DN13600_c0_g1_i5.p1
OG0004519,Ofav_DN27693_c0_g1_i7.p1
OG0004518,Ofav_DN439304_c0_g1_i1.p1
OG0045534,Ofav_DN26767_c0_g1_i14.p1
OG0045535,Ofav_DN37279_c0_g1_i1.p1
OG0045536,Ofav_DN42363_c0_g1_i2.p1
OG0045537,0
OG0045530,Ofav_DN39484_c0_g3_i1.p1
OG0045531,Ofav_DN65812_c0_g2_i1.p1
OG0045532,0
OG0045533,0
OG0010628,Ofav_DN1750_c1_g1_i7.p1
OG0010629,Ofav_DN140265_c0_g1_i2.p1
OG0010629,Ofav_DN388368_c0_g1_i1.p1
OG0001598,Ofav_DN58540_c0_g1_i2.p1
OG0010622,0
OG0010623,0
OG0010620,Ofav_DN658_c5_g1_i1.p1
OG0010621,Ofav_DN14626_c0_g1_i5.p1
OG0010626,Ofav_DN1346_c0_g1_i8.p1
OG0010627,Ofav_DN451530_c0_g1_i1.p1
OG0010624,Ofav_DN25179_c0_g1_i5.p1
OG0010624,Ofav_DN5070_c1_g1_i5.p1
OG0010625,Ofav_DN11196_c0_g1_i2.p3
OG0012170,Ofav_DN167790_c0_g1_i1.p1
OG0012170,Ofav_DN310785_c0_g1_i1.p1
OG0012171,Ofav_DN5389_c0_g1_i3.p1
OG0012172,0
OG0012173,0
OG0012174,Ofav_DN53573_c0_g1_i1.p2
OG0012174,Ofav_DN82555_c0_g1_i1.p1
OG0012175,Ofav_DN117358_c0_g1_i3.p1
OG0012176,Ofav_DN2607_c0_g4_i1.p1
OG0012176,Ofav_DN27591_c0_g1_i6.p1
OG0012177,Ofav_DN148131_c0_g1_i1.p1
OG0012177,Ofav_DN160308_c0_g1_i1.p1
OG0012178,Ofav_DN12661_c0_g1_i15.p1
OG0012178,Ofav_DN444136_c0_g1_i1.p1
OG0012179,0
OG0020878,0
OG0020879,0
OG0020870,Ofav_DN110099_c0_g1_i2.p1
OG0020871,Ofav_DN36544_c0_g1_i5.p1
OG0020872,Ofav_DN8373_c0_g1_i4.p1
OG0020873,Ofav_DN95110_c0_g1_i2.p1
OG0020874,Ofav_DN52321_c0_g1_i10.p1
OG0020875,Ofav_DN207990_c0_g1_i1.p1
OG0020876,Ofav_DN209176_c0_g1_i2.p1
OG0020877,Ofav_DN264787_c0_g1_i1.p1
OG0008152,Ofav_DN208983_c0_g1_i2.p1
OG0038848,Ofav_DN3371_c1_g1_i2.p1
OG0038849,Ofav_DN206515_c0_g1_i1.p1
OG0038840,Ofav_DN267034_c0_g1_i2.p1
OG0038841,Ofav_DN33047_c1_g1_i3.p1
OG0038842,Ofav_DN153615_c0_g1_i1.p1
OG0038843,Ofav_DN268492_c0_g1_i1.p1
OG0038844,Ofav_DN430537_c0_g1_i1.p1
OG0038845,Ofav_DN6758_c0_g1_i3.p1
OG0038846,Ofav_DN321582_c0_g1_i1.p1
OG0038847,0
OG0044168,Ofav_DN6631_c0_g1_i2.p1
OG0044169,Ofav_DN36501_c0_g1_i7.p1
OG0028616,Ofav_DN16057_c0_g3_i2.p1
OG0044160,Ofav_DN44398_c2_g1_i1.p1
OG0044161,0
OG0044162,0
OG0014635,Ofav_DN19904_c0_g1_i1.p1
OG0014634,0
OG0014637,0
OG0014636,Ofav_DN49187_c0_g1_i3.p1
OG0014631,Ofav_DN46347_c0_g2_i2.p2
OG0014630,Ofav_DN68609_c0_g1_i3.p1
OG0014633,Ofav_DN4179_c0_g1_i15.p1
OG0014632,Ofav_DN183261_c0_g1_i1.p2
OG0044164,Ofav_DN163141_c0_g1_i1.p2
OG0014639,Ofav_DN5707_c0_g2_i1.p1
OG0014638,Ofav_DN61626_c0_g2_i2.p1
OG0044165,Ofav_DN30429_c0_g1_i1.p1
OG0041951,Ofav_DN156196_c0_g1_i1.p1
OG0044166,Ofav_DN24610_c0_g1_i1.p1
OG0044167,Ofav_DN6327_c0_g2_i1.p1
OG0041859,Ofav_DN93357_c0_g1_i3.p1
OG0019753,Ofav_DN78034_c0_g1_i7.p2
OG0019752,0
OG0044757,0
OG0041858,Ofav_DN457527_c0_g1_i1.p1
OG0019759,Ofav_DN277231_c0_g1_i1.p1
OG0019758,0
OG0009570,Ofav_DN11077_c0_g1_i3.p1
OG0009570,Ofav_DN11077_c0_g2_i5.p1
OG0009571,Ofav_DN1770_c6_g1_i1.p1
OG0009571,Ofav_DN391984_c0_g1_i1.p1
OG0009572,Ofav_DN28847_c0_g1_i2.p1
OG0009573,Ofav_DN55857_c3_g1_i1.p1
OG0009573,Ofav_DN55857_c3_g2_i1.p1
OG0009574,Ofav_DN3141_c2_g1_i2.p1
OG0009575,Ofav_DN18339_c0_g1_i1.p1
OG0009576,Ofav_DN157596_c0_g1_i1.p1
OG0009576,Ofav_DN32015_c0_g1_i1.p1
OG0009577,Ofav_DN126901_c0_g2_i1.p1
OG0009577,Ofav_DN17807_c0_g1_i3.p1
OG0009578,Ofav_DN11777_c0_g2_i3.p2
OG0009579,Ofav_DN35573_c0_g1_i10.p1
OG0039238,Ofav_DN12309_c0_g1_i4.p1
OG0039239,Ofav_DN34070_c0_g1_i3.p1
OG0019324,0
OG0019325,Ofav_DN13317_c0_g1_i2.p1
OG0019326,Ofav_DN20977_c0_g1_i2.p1
OG0019327,Ofav_DN5623_c0_g1_i2.p1
OG0019320,Ofav_DN20904_c0_g2_i4.p1
OG0019321,Ofav_DN15387_c0_g1_i8.p1
OG0019322,0
OG0019323,Ofav_DN48933_c0_g2_i2.p2
OG0026708,0
OG0015852,Ofav_DN49721_c0_g1_i2.p1
OG0019328,Ofav_DN49079_c0_g1_i1.p1
OG0019329,Ofav_DN17560_c6_g1_i1.p1
OG0020989,Ofav_DN2778_c0_g1_i2.p1
OG0022465,Ofav_DN125402_c0_g1_i1.p1
OG0022464,Ofav_DN1957_c0_g2_i1.p1
OG0022467,Ofav_DN833_c0_g2_i2.p1
OG0022466,Ofav_DN211826_c0_g1_i2.p1
OG0022461,Ofav_DN456981_c0_g1_i2.p1
OG0022460,Ofav_DN40504_c0_g1_i6.p1
OG0022463,Ofav_DN71092_c0_g1_i4.p1
OG0022462,Ofav_DN40311_c1_g1_i7.p1
OG0022469,Ofav_DN65729_c0_g1_i4.p1
OG0022468,Ofav_DN27400_c0_g1_i1.p1
OG0024706,0
OG0024707,Ofav_DN70070_c0_g2_i1.p1
OG0024704,0
OG0024705,0
OG0024702,Ofav_DN71353_c1_g1_i1.p1
OG0024703,0
