Contig,Orthogroup
0,OG0015120
0,OG0015121
Past_DN123093_c0_seq1,OG0015126
0,OG0015127
Past_DN40195_c0_seq1,OG0015124
0,OG0015125
Past_DN3854_c0_seq1,OG0015128
0,OG0015129
0,OG0028045
0,OG0044865
0,OG0044864
0,OG0044867
0,OG0044866
0,OG0044861
Past_DN82298_c0_seq1,OG0044860
0,OG0044863
0,OG0044862
0,OG0044869
0,OG0044868
0,OG0038527
0,OG0038526
Past_DN75160_c0_seq1,OG0023929
0,OG0023928
0,OG0038523
0,OG0038522
0,OG0038521
0,OG0038520
0,OG0023923
0,OG0023922
Past_DN50379_c0_seq2,OG0023921
0,OG0023920
0,OG0023927
Past_DN65720_c0_seq1,OG0023926
0,OG0023925
0,OG0023924
0,OG0044115
0,OG0041968
0,OG0044114
0,OG0020474
0,OG0020475
0,OG0020476
0,OG0020477
Past_DN101617_c0_seq1,OG0020470
0,OG0020471
0,OG0020472
0,OG0020473
0,OG0020478
0,OG0020479
0,OG0044018
Past_DN65860_c0_seq1,OG0046794
Past_DN76293_c2_seq1,OG0046794
Past_DN66067_c1_seq1,OG0046797
Past_DN84232_c0_seq1,OG0046797
Past_DN65960_c0_seq4,OG0046796
Past_DN65805_c0_seq1,OG0046791
Past_DN65749_c1_seq1,OG0046790
Past_DN65853_c0_seq1,OG0046793
Past_DN65807_c1_seq1,OG0046792
Past_DN66127_c0_seq1,OG0046799
Past_DN66275_c0_seq3,OG0046799
Past_DN66078_c1_seq1,OG0046798
Past_DN74944_c0_seq1,OG0046798
0,OG0044019
0,OG0029235
Past_DN62870_c0_seq2,OG0039638
0,OG0029234
Past_DN114259_c0_seq1,OG0032914
0,OG0029237
0,OG0032915
Past_DN57176_c1_seq1,OG0046429
Past_DN86588_c0_seq1,OG0029236
Past_DN63900_c1_seq1,OG0046423
Past_DN25539_c1_seq1,OG0029231
0,OG0046421
0,OG0046420
0,OG0046427
Past_DN82568_c0_seq1,OG0046426
Past_DN56822_c0_seq1,OG0046425
0,OG0029230
0,OG0032918
Past_DN88109_c0_seq1,OG0029233
0,OG0032919
Past_DN89562_c0_seq1,OG0029232
0,OG0042273
0,OG0042308
0,OG0043055
0,OG0027127
0,OG0027126
0,OG0027125
0,OG0027124
0,OG0027123
0,OG0027122
0,OG0027121
0,OG0027120
0,OG0044112
0,OG0027129
0,OG0027128
Past_DN73942_c0_seq15,OG0046946
0,OG0017508
0,OG0017509
Past_DN18120_c0_seq1,OG0017502
0,OG0017503
Past_DN93079_c0_seq1,OG0017500
0,OG0017501
0,OG0017506
0,OG0017507
0,OG0017504
Past_DN75231_c3_seq1,OG0017505
0,OG0042270
0,OG0044010
0,OG0004263
Past_DN77285_c0_seq2,OG0004262
Past_DN77285_c0_seq2,OG0004262
Past_DN77285_c0_seq2,OG0004262
0,OG0004261
Past_DN81312_c0_seq1,OG0004260
Past_DN51878_c0_seq1,OG0004267
Past_DN88288_c0_seq1,OG0004267
Past_DN58765_c0_seq1,OG0004266
Past_DN72711_c0_seq2,OG0004266
Past_DN73724_c4_seq1,OG0004265
Past_DN26892_c0_seq1,OG0004264
Past_DN89182_c0_seq1,OG0004264
Past_DN58559_c0_seq1,OG0004269
Past_DN101823_c0_seq1,OG0004268
Past_DN4098_c0_seq1,OG0004268
Past_DN51362_c0_seq1,OG0004268
Past_DN52486_c1_seq1,OG0004268
Past_DN52912_c0_seq2,OG0004268
Past_DN82635_c0_seq1,OG0004268
0,OG0033959
0,OG0033958
0,OG0044012
Past_DN75006_c0_seq5,OG0025604
0,OG0018567
0,OG0017798
Past_DN92927_c0_seq1,OG0018569
Past_DN81939_c0_seq1,OG0018568
Past_DN66360_c1_seq2,OG0025605
Past_DN82792_c0_seq1,OG0029583
0,OG0029582
Past_DN45501_c0_seq1,OG0029581
Past_DN66352_c0_seq1,OG0029581
Past_DN49136_c0_seq2,OG0046406
Past_DN77543_c0_seq3,OG0029580
Past_DN78647_c0_seq4,OG0029580
0,OG0029587
0,OG0029586
Past_DN9068_c0_seq1,OG0018859
Past_DN75251_c0_seq1,OG0018858
Past_DN81346_c0_seq1,OG0029585
Past_DN66400_c1_seq2,OG0018851
0,OG0018850
0,OG0018853
0,OG0018852
Past_DN55161_c0_seq2,OG0018855
Past_DN70906_c0_seq1,OG0018855
Past_DN67940_c0_seq1,OG0018854
Past_DN11381_c0_seq1,OG0018857
Past_DN88696_c0_seq1,OG0018857
Past_DN38745_c0_seq2,OG0018856
Past_DN57411_c2_seq1,OG0018856
0,OG0044016
0,OG0025607
Past_DN32712_c0_seq1,OG0029589
0,OG0029588
Past_DN56322_c0_seq2,OG0019108
Past_DN1947_c0_seq1,OG0019109
Past_DN81173_c0_seq1,OG0019104
Past_DN69433_c0_seq1,OG0019105
Past_DN72889_c0_seq2,OG0019106
Past_DN62963_c1_seq1,OG0019107
Past_DN74922_c0_seq1,OG0019100
Past_DN75256_c0_seq1,OG0019101
Past_DN69619_c0_seq1,OG0019102
0,OG0019103
Past_DN73827_c0_seq3,OG0046940
0,OG0041454
Past_DN57422_c0_seq1,OG0003613
Past_DN71930_c1_seq1,OG0003613
Past_DN74972_c0_seq1,OG0003613
Past_DN45027_c0_seq1,OG0004640
Past_DN92454_c0_seq1,OG0004640
Past_DN55176_c0_seq1,OG0003611
Past_DN55852_c1_seq1,OG0003611
Past_DN64911_c0_seq1,OG0003611
0,OG0036613
Past_DN1123_c0_seq1,OG0003610
Past_DN138446_c0_seq1,OG0003610
0,OG0021468
0,OG0021469
0,OG0036612
0,OG0021464
0,OG0021465
0,OG0021466
0,OG0021467
0,OG0021460
0,OG0021461
0,OG0021462
Past_DN77705_c0_seq1,OG0003616
0,OG0038647
0,OG0036610
Past_DN123964_c0_seq1,OG0003615
0,OG0036617
Past_DN72512_c0_seq3,OG0004646
0,OG0036616
0,OG0040047
0,OG0036615
0,OG0035304
0,OG0036614
0,OG0040045
0,OG0040044
0,OG0035449
0,OG0035448
0,OG0035447
Past_DN91555_c0_seq1,OG0035446
0,OG0035445
0,OG0035444
0,OG0035443
0,OG0035442
0,OG0035441
0,OG0035440
0,OG0012978
0,OG0035305
Past_DN26062_c0_seq1,OG0012979
0,OG0040040
Past_DN19679_c0_seq1,OG0031560
0,OG0031561
Past_DN73278_c4_seq2,OG0031562
Past_DN109848_c0_seq1,OG0031563
Past_DN78644_c0_seq1,OG0031564
Past_DN121451_c0_seq1,OG0031565
0,OG0031566
Past_DN86738_c0_seq1,OG0031567
Past_DN141167_c0_seq1,OG0031568
Past_DN97806_c0_seq1,OG0031569
0,OG0035306
0,OG0040049
0,OG0040048
0,OG0035307
Past_DN70575_c2_seq2,OG0010189
0,OG0020739
0,OG0020738
0,OG0020737
0,OG0020736
0,OG0020735
0,OG0020734
0,OG0020733
0,OG0020732
0,OG0020731
0,OG0020730
0,OG0043678
0,OG0032143
Past_DN77455_c0_seq1,OG0032142
Past_DN76091_c0_seq1,OG0032141
0,OG0032140
Past_DN19629_c0_seq1,OG0032147
Past_DN69490_c0_seq1,OG0032146
Past_DN74811_c0_seq3,OG0032146
Past_DN96513_c0_seq1,OG0032145
Past_DN71204_c1_seq3,OG0032144
Past_DN82281_c0_seq1,OG0032149
Past_DN105613_c0_seq1,OG0032148
0,OG0045228
0,OG0045229
0,OG0045220
0,OG0045221
0,OG0045222
0,OG0045223
0,OG0045224
0,OG0045225
0,OG0045226
0,OG0045227
0,OG0008362
0,OG0008363
Past_DN87233_c0_seq1,OG0008360
0,OG0008361
0,OG0008366
Past_DN124492_c0_seq1,OG0008367
Past_DN125194_c0_seq1,OG0008367
Past_DN24133_c0_seq1,OG0008367
0,OG0008364
Past_DN47226_c1_seq1,OG0008365
Past_DN86313_c0_seq1,OG0043976
0,OG0043977
Past_DN22537_c0_seq1,OG0008368
Past_DN56028_c0_seq1,OG0008368
Past_DN68439_c0_seq1,OG0008369
0,OG0043972
Past_DN78864_c1_seq1,OG0035355
0,OG0043970
0,OG0043971
Past_DN102892_c0_seq1,OG0000177
Past_DN118644_c0_seq1,OG0000177
Past_DN12736_c0_seq1,OG0000177
Past_DN1452_c0_seq2,OG0000177
Past_DN23469_c0_seq1,OG0000177
Past_DN40661_c0_seq1,OG0000177
Past_DN51324_c0_seq1,OG0000177
Past_DN5703_c0_seq2,OG0000177
Past_DN64696_c0_seq1,OG0000177
Past_DN66662_c0_seq1,OG0000177
Past_DN68021_c0_seq1,OG0000177
Past_DN68627_c0_seq1,OG0000177
Past_DN69315_c1_seq2,OG0000177
Past_DN70056_c1_seq1,OG0000177
Past_DN70897_c0_seq5,OG0000177
Past_DN70966_c0_seq2,OG0000177
Past_DN71625_c1_seq1,OG0000177
Past_DN71625_c2_seq1,OG0000177
Past_DN72417_c0_seq8,OG0000177
Past_DN73687_c0_seq2,OG0000177
Past_DN73687_c1_seq1,OG0000177
Past_DN75572_c0_seq1,OG0000177
Past_DN76372_c0_seq10,OG0000177
Past_DN77526_c0_seq1,OG0000177
Past_DN78714_c0_seq4,OG0000177
Past_DN78714_c1_seq1,OG0000177
Past_DN79570_c0_seq2,OG0000177
Past_DN80400_c0_seq1,OG0000177
Past_DN82804_c0_seq1,OG0000177
Past_DN84851_c0_seq1,OG0000177
Past_DN109253_c0_seq1,OG0000176
Past_DN110702_c0_seq1,OG0000176
Past_DN125545_c0_seq1,OG0000176
Past_DN16913_c0_seq1,OG0000176
Past_DN28098_c0_seq1,OG0000176
Past_DN37114_c0_seq1,OG0000176
Past_DN6259_c0_seq2,OG0000176
Past_DN64513_c0_seq1,OG0000176
Past_DN64513_c0_seq1,OG0000176
Past_DN7240_c0_seq1,OG0000176
Past_DN98254_c0_seq1,OG0000176
Past_DN98691_c0_seq1,OG0000176
Past_DN38809_c0_seq1,OG0000175
Past_DN48795_c0_seq1,OG0000175
Past_DN54407_c0_seq2,OG0000175
Past_DN57293_c1_seq1,OG0000175
Past_DN59001_c0_seq1,OG0000175
Past_DN61679_c1_seq1,OG0000175
Past_DN66937_c1_seq2,OG0000175
Past_DN67534_c0_seq1,OG0000175
Past_DN72022_c1_seq9,OG0000175
Past_DN14891_c0_seq1,OG0000174
Past_DN30758_c0_seq1,OG0000174
Past_DN55488_c0_seq1,OG0000174
Past_DN68467_c0_seq1,OG0000174
Past_DN74444_c1_seq1,OG0000174
Past_DN76484_c0_seq8,OG0000174
Past_DN3690_c0_seq1,OG0000173
Past_DN37323_c0_seq1,OG0000172
Past_DN40616_c0_seq1,OG0000172
Past_DN53001_c0_seq1,OG0000172
Past_DN53358_c0_seq2,OG0000172
Past_DN64344_c0_seq1,OG0000172
Past_DN64344_c1_seq1,OG0000172
Past_DN68368_c0_seq1,OG0000172
Past_DN69786_c0_seq1,OG0000172
Past_DN71609_c0_seq1,OG0000172
Past_DN72269_c0_seq1,OG0000172
Past_DN72269_c0_seq1,OG0000172
Past_DN72483_c1_seq2,OG0000172
Past_DN73832_c0_seq1,OG0000172
Past_DN76103_c1_seq2,OG0000172
Past_DN76648_c0_seq3,OG0000172
Past_DN76648_c0_seq3,OG0000172
Past_DN78192_c0_seq23,OG0000172
Past_DN78259_c0_seq1,OG0000172
Past_DN78259_c0_seq1,OG0000172
Past_DN79038_c0_seq3,OG0000172
Past_DN88113_c0_seq1,OG0000172
Past_DN118363_c0_seq1,OG0000171
Past_DN41349_c0_seq1,OG0000171
Past_DN80534_c0_seq1,OG0000171
Past_DN41248_c1_seq1,OG0000170
Past_DN76944_c0_seq2,OG0000170
Past_DN77434_c0_seq1,OG0000170
Past_DN78870_c0_seq5,OG0000170
Past_DN79205_c0_seq1,OG0000170
Past_DN79425_c0_seq8,OG0000170
Past_DN79602_c0_seq1,OG0000170
0,OG0035353
Past_DN58058_c0_seq1,OG0000179
Past_DN61188_c0_seq1,OG0000179
Past_DN61397_c0_seq1,OG0000179
Past_DN64982_c0_seq1,OG0000179
Past_DN66534_c0_seq1,OG0000179
Past_DN66907_c0_seq1,OG0000179
Past_DN71216_c0_seq2,OG0000179
Past_DN9056_c0_seq1,OG0000179
Past_DN92884_c0_seq1,OG0000179
Past_DN107107_c0_seq1,OG0000178
0,OG0035351
Past_DN70333_c0_seq1,OG0035350
Past_DN71038_c0_seq2,OG0002997
0,OG0002996
Past_DN65680_c1_seq1,OG0007747
Past_DN32869_c1_seq1,OG0002994
Past_DN70612_c0_seq1,OG0002994
Past_DN83093_c0_seq1,OG0002994
Past_DN70577_c0_seq1,OG0002993
Past_DN77690_c0_seq4,OG0002992
Past_DN65967_c0_seq1,OG0002991
Past_DN68662_c0_seq2,OG0002991
Past_DN76165_c0_seq1,OG0002990
Past_DN93003_c0_seq1,OG0007749
Past_DN99140_c0_seq1,OG0007749
Past_DN87469_c0_seq1,OG0007748
Past_DN83306_c0_seq1,OG0002999
Past_DN73990_c1_seq1,OG0002998
0,OG0005679
0,OG0005678
Past_DN21853_c0_seq2,OG0000289
Past_DN57011_c4_seq1,OG0000289
Past_DN71191_c1_seq2,OG0000289
Past_DN78437_c0_seq1,OG0000289
Past_DN97405_c0_seq1,OG0000289
Past_DN24393_c0_seq1,OG0000288
Past_DN49629_c0_seq1,OG0000288
Past_DN52230_c2_seq1,OG0000288
Past_DN68409_c0_seq1,OG0000288
Past_DN78406_c0_seq1,OG0000288
Past_DN30848_c0_seq1,OG0000285
Past_DN42743_c0_seq1,OG0000285
Past_DN71954_c0_seq2,OG0000285
Past_DN21778_c0_seq1,OG0000284
Past_DN59523_c0_seq1,OG0000284
Past_DN64960_c1_seq1,OG0000284
Past_DN70377_c0_seq1,OG0000284
Past_DN73659_c0_seq1,OG0000284
Past_DN75862_c2_seq1,OG0000284
Past_DN78163_c0_seq14,OG0000284
Past_DN39328_c0_seq1,OG0000287
Past_DN59306_c0_seq1,OG0000287
Past_DN61528_c0_seq1,OG0000287
Past_DN62148_c2_seq1,OG0000287
Past_DN65341_c0_seq1,OG0000287
Past_DN67825_c0_seq1,OG0000287
Past_DN74851_c1_seq6,OG0000287
Past_DN75372_c1_seq2,OG0000287
Past_DN78350_c4_seq42,OG0000287
Past_DN81753_c0_seq1,OG0000287
Past_DN98130_c0_seq1,OG0000287
Past_DN76930_c0_seq1,OG0000286
Past_DN76930_c0_seq1,OG0000286
Past_DN76930_c1_seq1,OG0000286
Past_DN78347_c1_seq1,OG0000286
Past_DN75656_c0_seq2,OG0000281
Past_DN77209_c0_seq1,OG0000281
Past_DN77602_c1_seq3,OG0000281
Past_DN30119_c0_seq1,OG0000280
Past_DN49484_c0_seq1,OG0000280
Past_DN50170_c0_seq1,OG0000280
Past_DN53047_c0_seq1,OG0000280
Past_DN64167_c0_seq1,OG0000280
Past_DN70301_c1_seq1,OG0000280
Past_DN73683_c3_seq9,OG0000280
Past_DN79445_c0_seq2,OG0000280
Past_DN109911_c0_seq1,OG0000283
Past_DN12366_c0_seq1,OG0000283
Past_DN3152_c0_seq1,OG0000283
Past_DN68109_c2_seq1,OG0000283
Past_DN109287_c0_seq1,OG0000282
Past_DN51722_c0_seq4,OG0000282
Past_DN53602_c0_seq2,OG0000282
Past_DN62476_c1_seq1,OG0000282
Past_DN66081_c0_seq1,OG0000282
Past_DN70749_c0_seq2,OG0000282
Past_DN70927_c0_seq1,OG0000282
Past_DN72263_c2_seq6,OG0000282
Past_DN76376_c1_seq4,OG0000282
Past_DN76899_c0_seq2,OG0000282
Past_DN77333_c1_seq1,OG0000282
Past_DN85633_c0_seq1,OG0000282
0,OG0028188
Past_DN71588_c0_seq1,OG0046902
Past_DN132185_c0_seq1,OG0028189
0,OG0033232
0,OG0033233
0,OG0033230
Past_DN42894_c1_seq1,OG0033231
0,OG0033236
0,OG0033237
0,OG0033234
0,OG0033235
0,OG0033238
0,OG0033239
0,OG0028184
0,OG0041459
0,OG0028185
Past_DN67450_c1_seq2,OG0016901
Past_DN72778_c0_seq1,OG0016900
0,OG0016903
Past_DN66600_c0_seq1,OG0016902
Past_DN69536_c0_seq1,OG0016905
0,OG0016904
Past_DN73193_c0_seq1,OG0016907
Past_DN71224_c0_seq1,OG0016906
Past_DN72087_c1_seq2,OG0016909
Past_DN73965_c0_seq19,OG0016908
Past_DN73965_c0_seq19,OG0016908
Past_DN76584_c0_seq2,OG0003486
Past_DN78600_c0_seq2,OG0003487
0,OG0003484
Past_DN75462_c0_seq1,OG0003485
Past_DN75462_c1_seq3,OG0003485
Past_DN78582_c0_seq12,OG0003485
Past_DN111172_c0_seq1,OG0003482
Past_DN73187_c1_seq7,OG0003482
0,OG0003483
Past_DN44170_c0_seq3,OG0003480
Past_DN63885_c0_seq1,OG0003480
Past_DN70174_c0_seq2,OG0003480
Past_DN78901_c2_seq1,OG0003480
Past_DN22412_c0_seq1,OG0003481
Past_DN87265_c0_seq1,OG0003481
Past_DN32411_c0_seq1,OG0003488
Past_DN32411_c1_seq1,OG0003488
Past_DN68961_c0_seq2,OG0003488
Past_DN68961_c0_seq2,OG0003488
Past_DN122551_c0_seq1,OG0003489
Past_DN72907_c1_seq4,OG0003489
Past_DN75768_c0_seq2,OG0003489
Past_DN75790_c0_seq1,OG0003489
Past_DN98030_c0_seq1,OG0003489
Past_DN93722_c0_seq1,OG0031394
0,OG0044482
Past_DN62641_c0_seq1,OG0010428
0,OG0010429
Past_DN49671_c0_seq1,OG0004108
Past_DN88403_c0_seq1,OG0004108
Past_DN90682_c0_seq1,OG0004108
Past_DN92580_c0_seq1,OG0004108
Past_DN122361_c0_seq1,OG0004109
Past_DN80138_c0_seq1,OG0004109
Past_DN106063_c0_seq1,OG0003738
Past_DN58856_c0_seq1,OG0003739
Past_DN65328_c0_seq1,OG0003739
0,OG0004102
0,OG0004103
0,OG0004100
Past_DN76411_c0_seq8,OG0004101
Past_DN90114_c0_seq1,OG0004101
Past_DN48991_c0_seq2,OG0004106
Past_DN54188_c0_seq1,OG0004106
Past_DN57164_c0_seq1,OG0004106
0,OG0004107
0,OG0004104
Past_DN37226_c0_seq1,OG0003733
Past_DN71788_c0_seq2,OG0046907
0,OG0031398
0,OG0041075
0,OG0043602
0,OG0034279
0,OG0034278
0,OG0034273
Past_DN68177_c2_seq1,OG0026746
0,OG0034271
0,OG0034270
0,OG0034277
0,OG0034276
Past_DN25977_c0_seq1,OG0034275
Past_DN70072_c0_seq1,OG0034274
0,OG0043528
0,OG0034515
Past_DN61358_c0_seq1,OG0030122
Past_DN41988_c0_seq1,OG0046170
0,OG0046228
Past_DN23794_c0_seq1,OG0002469
Past_DN44536_c0_seq1,OG0002469
Past_DN67387_c0_seq1,OG0002469
Past_DN22443_c0_seq1,OG0002468
Past_DN52478_c0_seq1,OG0002468
Past_DN91767_c0_seq1,OG0002468
Past_DN107894_c0_seq1,OG0002467
Past_DN20638_c0_seq1,OG0002467
Past_DN20638_c1_seq1,OG0002467
Past_DN52802_c0_seq1,OG0002467
Past_DN78917_c0_seq6,OG0002467
Past_DN77649_c1_seq5,OG0002466
Past_DN60380_c0_seq1,OG0002465
Past_DN75548_c0_seq1,OG0002465
Past_DN61995_c0_seq1,OG0002464
Past_DN139078_c0_seq1,OG0002463
Past_DN26768_c1_seq1,OG0002463
Past_DN33667_c0_seq1,OG0002463
Past_DN33667_c1_seq1,OG0002463
Past_DN53179_c0_seq1,OG0002463
0,OG0002462
Past_DN106673_c0_seq1,OG0002461
Past_DN68214_c0_seq2,OG0002461
Past_DN77384_c1_seq1,OG0002460
Past_DN104596_c0_seq1,OG0012378
Past_DN76744_c1_seq9,OG0012379
Past_DN76744_c1_seq9,OG0012379
Past_DN99815_c0_seq1,OG0012376
Past_DN21845_c0_seq1,OG0012377
Past_DN68702_c1_seq1,OG0012377
Past_DN84781_c0_seq1,OG0012377
0,OG0012374
0,OG0012375
Past_DN72953_c1_seq4,OG0012372
Past_DN70212_c0_seq3,OG0012373
Past_DN76095_c2_seq3,OG0012370
Past_DN8155_c0_seq1,OG0012371
0,OG0014433
Past_DN82912_c0_seq1,OG0014432
Past_DN77973_c2_seq1,OG0013423
0,OG0013422
0,OG0013425
Past_DN108307_c0_seq1,OG0013424
0,OG0013427
0,OG0014434
Past_DN73520_c0_seq12,OG0013429
0,OG0013428
Past_DN67596_c0_seq1,OG0014439
0,OG0014438
Past_DN74385_c0_seq1,OG0011481
Past_DN72871_c0_seq26,OG0011480
Past_DN79048_c1_seq6,OG0011483
Past_DN76667_c0_seq1,OG0011482
Past_DN75037_c3_seq6,OG0011485
Past_DN73958_c1_seq3,OG0011484
Past_DN78275_c1_seq3,OG0011487
Past_DN75579_c1_seq1,OG0011486
Past_DN80477_c0_seq1,OG0011489
Past_DN65295_c0_seq1,OG0011488
Past_DN73598_c0_seq1,OG0000906
Past_DN118485_c0_seq1,OG0000907
Past_DN23870_c0_seq1,OG0000907
Past_DN33447_c0_seq1,OG0000907
Past_DN76961_c0_seq5,OG0000907
Past_DN78587_c0_seq3,OG0000907
Past_DN28991_c1_seq1,OG0000904
Past_DN77560_c0_seq1,OG0000904
Past_DN68901_c1_seq1,OG0000905
Past_DN68901_c2_seq2,OG0000905
Past_DN79119_c0_seq2,OG0000905
Past_DN128476_c0_seq1,OG0000902
Past_DN132260_c0_seq1,OG0000902
Past_DN24768_c0_seq1,OG0000902
Past_DN25675_c0_seq1,OG0000902
Past_DN27038_c0_seq1,OG0000902
Past_DN27224_c0_seq2,OG0000902
Past_DN40881_c0_seq1,OG0000902
Past_DN54673_c1_seq1,OG0000902
Past_DN62446_c0_seq3,OG0000902
Past_DN73456_c0_seq3,OG0000902
Past_DN74683_c1_seq2,OG0000903
Past_DN76530_c0_seq1,OG0000903
Past_DN79170_c0_seq2,OG0000903
Past_DN13759_c0_seq2,OG0000900
Past_DN20634_c0_seq1,OG0000900
Past_DN78154_c0_seq1,OG0000900
Past_DN78622_c1_seq18,OG0000900
Past_DN46481_c0_seq1,OG0000901
Past_DN69822_c0_seq1,OG0000901
Past_DN80735_c0_seq1,OG0029389
0,OG0025047
Past_DN69109_c0_seq1,OG0000908
Past_DN77018_c0_seq2,OG0000908
Past_DN24490_c0_seq1,OG0000909
Past_DN24615_c0_seq1,OG0000909
Past_DN42301_c1_seq1,OG0000909
Past_DN66079_c0_seq1,OG0000909
Past_DN66079_c1_seq5,OG0000909
Past_DN75396_c0_seq1,OG0000909
Past_DN76815_c0_seq1,OG0000909
0,OG0041295
0,OG0041294
0,OG0041297
0,OG0041296
Past_DN70569_c1_seq2,OG0009778
Past_DN75475_c0_seq5,OG0009779
Past_DN76491_c0_seq1,OG0009776
Past_DN76622_c0_seq1,OG0009777
Past_DN75862_c0_seq1,OG0009774
Past_DN63887_c0_seq1,OG0009775
Past_DN55194_c0_seq1,OG0009772
Past_DN77670_c0_seq1,OG0009772
Past_DN92302_c0_seq1,OG0009772
Past_DN15686_c0_seq1,OG0009773
Past_DN60047_c0_seq1,OG0009773
Past_DN84011_c0_seq1,OG0009770
Past_DN62196_c1_seq1,OG0009771
0,OG0012598
Past_DN110654_c0_seq1,OG0012599
0,OG0041293
0,OG0012592
0,OG0012593
0,OG0012590
0,OG0012591
0,OG0012596
Past_DN87521_c0_seq1,OG0012597
0,OG0012594
Past_DN38656_c0_seq1,OG0012595
Past_DN70990_c0_seq2,OG0016288
Past_DN76053_c0_seq1,OG0016289
Past_DN75419_c1_seq3,OG0016282
0,OG0016283
Past_DN86997_c0_seq1,OG0016280
Past_DN92877_c0_seq1,OG0016280
Past_DN80323_c0_seq1,OG0016281
Past_DN93961_c0_seq1,OG0016281
Past_DN63135_c0_seq1,OG0016286
0,OG0016287
Past_DN49026_c0_seq1,OG0016284
Past_DN55217_c1_seq1,OG0016285
0,OG0041299
0,OG0041298
0,OG0015742
Past_DN74209_c0_seq1,OG0010991
Past_DN34722_c0_seq1,OG0015740
Past_DN34722_c1_seq1,OG0015740
Past_DN65957_c0_seq1,OG0010993
Past_DN65957_c1_seq1,OG0010993
Past_DN67574_c0_seq5,OG0010994
Past_DN58625_c1_seq1,OG0010995
Past_DN66778_c0_seq1,OG0010996
Past_DN63979_c0_seq1,OG0010997
Past_DN71467_c7_seq1,OG0010998
Past_DN68363_c0_seq3,OG0010999
Past_DN24094_c0_seq2,OG0015748
Past_DN73374_c1_seq18,OG0015748
0,OG0015749
Past_DN72076_c0_seq28,OG0046913
Past_DN76316_c1_seq1,OG0046913
Past_DN72025_c0_seq2,OG0046912
Past_DN72874_c0_seq3,OG0046912
Past_DN71943_c0_seq4,OG0046911
Past_DN71921_c0_seq1,OG0046910
Past_DN92766_c0_seq1,OG0016130
Past_DN79072_c0_seq2,OG0016131
Past_DN71959_c0_seq2,OG0016132
Past_DN22936_c0_seq1,OG0016133
Past_DN70432_c0_seq1,OG0016134
Past_DN70917_c0_seq2,OG0016135
0,OG0016136
Past_DN79444_c0_seq1,OG0016137
Past_DN98551_c0_seq1,OG0016138
Past_DN67879_c0_seq2,OG0016139
0,OG0009198
0,OG0009199
Past_DN71752_c1_seq1,OG0009192
0,OG0009193
Past_DN77878_c4_seq1,OG0009190
Past_DN49505_c0_seq1,OG0009191
Past_DN68800_c0_seq9,OG0009196
0,OG0009197
Past_DN20324_c1_seq1,OG0009194
Past_DN73953_c1_seq1,OG0009195
0,OG0017429
0,OG0017428
0,OG0017425
0,OG0017424
0,OG0017427
Past_DN92672_c0_seq1,OG0017426
0,OG0017421
0,OG0017420
Past_DN80387_c0_seq1,OG0017423
0,OG0017422
0,OG0008821
Past_DN24330_c0_seq1,OG0008820
Past_DN100628_c0_seq1,OG0008823
Past_DN11245_c0_seq1,OG0008822
Past_DN32352_c0_seq1,OG0008822
Past_DN36411_c0_seq1,OG0008825
Past_DN80953_c0_seq1,OG0008825
Past_DN67893_c0_seq1,OG0008824
0,OG0008827
Past_DN64760_c0_seq1,OG0008826
0,OG0008829
Past_DN23198_c0_seq1,OG0008828
Past_DN67164_c0_seq1,OG0025041
0,OG0028528
Past_DN61155_c0_seq1,OG0028529
0,OG0023718
0,OG0023719
Past_DN72028_c0_seq1,OG0026548
Past_DN61940_c0_seq1,OG0026549
0,OG0023714
0,OG0023715
0,OG0023716
Past_DN105652_c0_seq1,OG0023717
0,OG0023710
0,OG0023711
0,OG0023712
0,OG0023713
0,OG0025011
0,OG0025010
0,OG0025013
Past_DN17292_c0_seq1,OG0025012
Past_DN73931_c0_seq4,OG0025015
0,OG0025014
0,OG0022049
0,OG0022048
0,OG0022047
0,OG0022046
0,OG0022045
0,OG0022044
0,OG0022043
0,OG0022042
0,OG0022041
0,OG0019823
0,OG0024944
Past_DN60210_c0_seq1,OG0024945
0,OG0024946
0,OG0024947
0,OG0024940
0,OG0024941
0,OG0024942
Past_DN69354_c0_seq1,OG0024943
0,OG0024948
0,OG0024949
Past_DN53040_c0_seq2,OG0011092
Past_DN78288_c1_seq1,OG0011093
0,OG0019821
0,OG0041789
0,OG0043729
Past_DN77611_c0_seq2,OG0011275
0,OG0014198
0,OG0014199
Past_DN85424_c0_seq1,OG0014194
Past_DN74365_c2_seq1,OG0014195
Past_DN57184_c0_seq1,OG0014196
Past_DN39052_c1_seq1,OG0014197
Past_DN82547_c0_seq1,OG0014190
0,OG0014191
0,OG0014192
0,OG0014193
0,OG0041783
Past_DN68873_c1_seq1,OG0012213
Past_DN75259_c1_seq9,OG0012213
0,OG0041782
Past_DN70225_c0_seq1,OG0011099
Past_DN15059_c0_seq1,OG0041781
0,OG0041780
0,OG0041787
0,OG0041786
Past_DN60804_c0_seq1,OG0000351
Past_DN64269_c0_seq1,OG0000351
Past_DN65574_c0_seq1,OG0000351
Past_DN68651_c0_seq1,OG0000351
Past_DN68651_c1_seq1,OG0000351
Past_DN78537_c0_seq1,OG0000351
0,OG0042279
Past_DN100582_c0_seq1,OG0000350
Past_DN110668_c0_seq1,OG0000350
Past_DN24225_c0_seq1,OG0000350
Past_DN29668_c0_seq1,OG0000350
